time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-03-10T02:19:57.910Z,33.4805,-117.0033333,13.2,0.51,ml,16,66,0.09427,0.21,ci,ci37115063,2015-03-10T15:20:40.692Z,"14km WNW of Aguanga, California",earthquake
2015-03-10T02:20:38.610Z,38.8131667,-122.8103333,4.22,0.27,md,34,44,0.01022,0.04,nc,nc72408470,2015-03-11T18:09:07.397Z,"6km NW of The Geysers, California",earthquake
2015-03-10T02:21:32.360Z,33.3545,-116.9425,3.82,0.59,ml,21,98,0.06684,0.31,ci,ci37115071,2015-03-10T15:20:37.779Z,"7km W of Palomar Observatory, California",earthquake
2015-03-10T02:38:01.900Z,-23.8125,179.8639,528.88,4.3,mb,,113,6.27,0.23,us,us10001l5a,2015-03-20T02:57:56.117Z,"South of the Fiji Islands",earthquake
2015-03-10T02:39:37.810Z,34.575,-116.2688333,4.37,1.27,ml,18,53,0.1448,0.12,ci,ci37115103,2015-03-10T23:34:43.132Z,"19km SSW of Ludlow, California",earthquake
2015-03-10T02:43:35.420Z,38.8105011,-122.7926636,3.23,0.5,md,15,45,0.003263,0.03,nc,nc72408480,2015-03-10T03:07:05.955Z,"4km NW of The Geysers, California",earthquake
2015-03-10T02:44:50.938Z,41.8751,-119.6593,11.5241,1.11,ml,4,220.23,0.128,0.0484,nn,nn00486469,2015-03-10T03:04:04.982Z,"66km ESE of Lakeview, Oregon",earthquake
2015-03-10T02:45:10.560Z,38.786,-122.7641667,1.81,0.25,md,26,67,0.01502,0.05,nc,nc72408485,2015-03-11T19:18:05.080Z,"1km NW of The Geysers, California",earthquake
2015-03-10T02:56:03.780Z,38.8041649,-122.7803345,0.18,0.5,md,11,88,0.009085,0.02,nc,nc72408490,2015-03-10T03:29:07.162Z,"3km NW of The Geysers, California",earthquake
2015-03-10T02:57:07.000Z,33.6166667,-115.9938333,6.98,0.8,ml,21,119,0.03852,0.15,ci,ci37115127,2015-03-10T15:20:21.242Z,"9km ENE of Mecca, California",earthquake
2015-03-10T03:00:19.230Z,46.2023333,-122.1841667,4.9,0.76,md,8,134,0.004947,0.08,uw,uw60970517,2015-03-10T04:19:52.820Z,"38km NNE of Amboy, Washington",earthquake
2015-03-10T03:00:57.763Z,35.9793,-116.0761,9.1718,1,ml,16,101.81,0.5,0.1769,nn,nn00486475,2015-03-10T04:14:30.256Z,"26km SSW of Pahrump, Nevada",earthquake
2015-03-10T03:09:05.110Z,38.8328323,-122.8036652,2.53,0.43,md,9,100,0.01067,0.02,nc,nc72408495,2015-03-10T03:50:05.582Z,"7km W of Cobb, California",earthquake
2015-03-10T03:17:06.230Z,46.1923333,-122.2075,2.11,0.04,md,5,185,,0.33,uw,uw60970527,2015-03-10T04:25:03.980Z,"36km NNE of Amboy, Washington",earthquake
2015-03-10T03:29:20.800Z,19.6053,-66.0668,43,2.9,Md,11,291.6,1.20374248,0.34,pr,pr15069001,2015-03-20T03:00:22.040Z,"126km N of San Juan, Puerto Rico",earthquake
2015-03-10T03:38:52.000Z,61.8892,-150.2003,52.7,1.3,ml,,,,0.33,ak,ak11526110,2015-03-16T20:07:35.460Z,"17km NNW of Willow, Alaska",earthquake
2015-03-10T03:42:18.000Z,59.9287,-153.4421,128.6,2,ml,,,,0.48,ak,ak11529937,2015-03-16T20:07:14.774Z,"73km SSW of Redoubt Volcano, Alaska",earthquake
2015-03-10T03:47:32.760Z,33.2718333,-116.7661667,13.62,0.69,ml,20,84,0.03629,0.12,ci,ci37115151,2015-03-10T15:20:03.818Z,"3km N of Lake Henshaw, California",earthquake
2015-03-10T03:54:06.000Z,54.597,-161.7605,25.6,2,ml,6,197.999984160001,,0.5,ak,ak11529938,2015-03-17T00:46:54.593Z,"89km SE of Cold Bay, Alaska",earthquake
2015-03-10T04:03:02.510Z,56.2401,-170.577,16.82,3.4,ml,,220,0.956,0.98,us,us10001mv0,2015-03-20T03:11:24.942Z,"105km SSW of City of Saint Paul, Alaska",earthquake
2015-03-10T04:05:26.000Z,61.5615,-141.0187,0.8,1.3,ml,,,,0.56,ak,ak11529940,2015-03-16T20:07:17.877Z,"181km E of Chitina, Alaska",earthquake
2015-03-10T04:12:18.850Z,33.5281667,-116.7383333,4.72,0.1,ml,9,88,0.03715,0.08,ci,ci37115159,2015-03-10T15:20:00.128Z,"7km WSW of Anza, California",earthquake
2015-03-10T04:21:04.500Z,36.7514,-97.5342,6.58,3.8,ml,,69,,0.46,us,us10001l5w,2015-03-20T02:13:11.817Z,"18km ESE of Medford, Oklahoma",earthquake
2015-03-10T04:23:12.770Z,33.5256667,-116.7341667,4.82,0.21,ml,13,86,0.03972,0.1,ci,ci37115167,2015-03-10T15:19:56.322Z,"6km WSW of Anza, California",earthquake
2015-03-10T04:24:02.820Z,37.2401667,-112.7891667,-0.79,0.76,ml,7,116,0.225,0.05,uu,uu60104047,2015-03-10T19:42:48.320Z,"30km NNE of Hildale, Utah",earthquake
2015-03-10T04:24:29.880Z,36.0438333,-117.7231667,1.1,1.71,ml,29,55,0.03885,0.21,ci,ci37115175,2015-03-10T15:20:27.210Z,"20km E of Coso Junction, California",earthquake
2015-03-10T04:25:50.270Z,36.0503333,-117.7108333,1.1,0.75,ml,11,74,0.05074,0.14,ci,ci37115183,2015-03-10T15:19:50.123Z,"21km E of Coso Junction, California",earthquake
2015-03-10T04:29:51.030Z,36.0456667,-117.7203333,1.1,1.41,ml,25,71,0.04175,0.24,ci,ci37115191,2015-03-10T15:20:21.610Z,"20km E of Coso Junction, California",earthquake
2015-03-10T04:31:15.410Z,36.0498333,-117.7135,1.1,0.79,ml,12,73,0.04862,0.19,ci,ci37115199,2015-03-10T15:19:29.602Z,"21km E of Coso Junction, California",earthquake
2015-03-10T04:42:29.840Z,38.8331667,-122.8111667,2.34,0.25,md,24,28,0.009795,0.04,nc,nc72408515,2015-03-12T04:22:06.171Z,"7km W of Cobb, California",earthquake
2015-03-10T04:46:14.000Z,61.5177,-146.3494,29.9,1.4,ml,,,,0.51,ak,ak11526111,2015-03-16T20:06:48.016Z,"43km N of Valdez, Alaska",earthquake
2015-03-10T04:52:51.280Z,46.845,-121.9435,10.44,0.25,md,9,172,0.07428,0.09,uw,uw60970557,2015-03-13T22:15:40.410Z,"24km E of Eatonville, Washington",earthquake
2015-03-10T04:57:54.540Z,36.6188333,-121.0681667,10.62,2.93,md,92,30,0.04084,0.17,nc,nc72408525,2015-03-18T18:56:34.672Z,"31km NE of Soledad, California",earthquake
2015-03-10T05:05:51.390Z,46.7395,-121.9223333,0.06,0.49,md,19,112,0.07832,0.18,uw,uw60970567,2015-03-13T22:06:18.010Z,"24km NW of Packwood, Washington",earthquake
2015-03-10T05:06:10.000Z,63.4397,-148.9535,12.3,0.8,ml,,,,0.59,ak,ak11526113,2015-03-16T20:07:36.848Z,"5km N of Cantwell, Alaska",earthquake
2015-03-10T05:07:19.350Z,36.6175,-121.0723333,9.24,0.93,md,23,74,0.04425,0.13,nc,nc72408530,2015-03-11T16:59:05.809Z,"31km NE of Soledad, California",earthquake
2015-03-10T05:25:55.400Z,19.438,-155.2747,3.2,1.7,Ml,,255.6,0.00898315,0.16,hv,hv60868851,2015-03-10T05:31:40.501Z,"3km WNW of Volcano, Hawaii",earthquake
2015-03-10T05:31:50.880Z,36.1901667,-117.8831667,1.1,1.4,ml,25,56,0.07583,0.26,ci,ci37115223,2015-03-10T15:20:12.900Z,"15km SE of Olancha, California",earthquake
2015-03-10T05:33:14.600Z,18.8656,-64.3604,30,2.5,Md,4,320.4,0.50754814,0.27,pr,pr15069002,2015-03-10T13:36:02.089Z,"56km NNE of Road Town, British Virgin Islands",earthquake
2015-03-10T05:46:18.852Z,41.8453,-119.65,6.8172,1.18,ml,4,225.34,0.154,0.0982,nn,nn00486687,2015-03-11T16:18:23.850Z,"69km ESE of Lakeview, Oregon",earthquake
2015-03-10T05:48:28.120Z,38.759,-122.7431667,1.06,0.26,md,22,84,0.006357,0.07,nc,nc72408535,2015-03-11T19:31:08.223Z,"2km SSE of The Geysers, California",earthquake
2015-03-10T05:48:32.000Z,62.1673,-149.7976,8.9,1,ml,,,,0.63,ak,ak11526115,2015-03-17T00:46:56.408Z,"2km ENE of Y, Alaska",earthquake
2015-03-10T05:49:25.100Z,33.4726667,-116.5715,7.95,0.16,ml,16,134,0.03378,0.06,ci,ci37115231,2015-03-10T23:42:51.757Z,"13km SE of Anza, California",earthquake
2015-03-10T05:57:18.000Z,63.1376,-151.7549,8,1,ml,,,,0.93,ak,ak11529944,2015-03-16T20:07:18.658Z,"123km NW of Talkeetna, Alaska",earthquake
2015-03-10T05:59:29.000Z,60.2666,-152.4416,102.7,1.7,ml,,,,0.52,ak,ak11529945,2015-03-16T20:07:19.367Z,"29km SE of Redoubt Volcano, Alaska",earthquake
2015-03-10T06:02:13.670Z,35.1131667,-118.8056667,0.04,1.02,ml,18,81,0.02426,0.17,ci,ci37115239,2015-03-10T15:18:54.254Z,"11km S of Arvin, California",earthquake
2015-03-10T06:11:26.460Z,33.638,-116.6986667,15.96,0.21,ml,17,77,0.03715,0.05,ci,ci37115247,2015-03-10T23:44:13.872Z,"10km NNW of Anza, California",earthquake
2015-03-10T06:13:47.200Z,19.4538,-66.3547,95,3.1,Md,5,327.6,1.16601324,0.1,pr,pr15069003,2015-03-10T14:16:17.975Z,"109km N of Brenas, Puerto Rico",earthquake
2015-03-10T06:18:10.760Z,36.6183333,-121.0708333,10.44,0.97,md,23,75,0.04279,0.17,nc,nc72408540,2015-03-12T20:43:05.360Z,"31km NE of Soledad, California",earthquake
2015-03-10T06:21:40.010Z,39.1846667,-120.4531667,1.12,1.69,md,23,46,0.196,0.07,nc,nc72408550,2015-03-12T23:04:04.647Z,"25km W of Sunnyside-Tahoe City, California",earthquake
2015-03-10T06:21:52.263Z,41.8511,-119.6485,7.7005,1.48,ml,5,224.42,0.151,0.1215,nn,nn00486547,2015-03-13T21:52:18.710Z,"74km SE of Lakeview, Oregon",earthquake
2015-03-10T06:41:56.370Z,34.1966667,-117.4728333,10.2,0.77,ml,29,46,0.0252,0.11,ci,ci37115255,2015-03-10T23:47:03.778Z,"7km WSW of Devore, California",earthquake
2015-03-10T06:44:37.980Z,36.057,-117.5958333,1.1,0.62,ml,14,80,0.08656,0.27,ci,ci37115271,2015-03-10T15:18:21.125Z,"31km ENE of Little Lake, California",earthquake
2015-03-10T06:45:32.580Z,36.047,-117.7135,1.1,2.18,ml,32,56,0.04725,0.26,ci,ci37115279,2015-03-10T15:19:03.640Z,"21km E of Coso Junction, California",earthquake
2015-03-10T06:46:20.020Z,38.8161659,-122.8115005,3.59,0.55,md,8,119,0.007304,0.01,nc,nc72408555,2015-03-10T07:01:04.967Z,"6km NW of The Geysers, California",earthquake
2015-03-10T06:46:48.000Z,61.5004,-150.856,61.2,2.9,ml,,,,0.6,ak,ak11526116,2015-03-16T20:07:16.858Z,"48km W of Big Lake, Alaska",earthquake
2015-03-10T06:48:09.020Z,34.6085,-118.6418333,8.69,1.37,ml,37,37,0.06762,0.2,ci,ci37115287,2015-03-10T15:18:57.700Z,"13km N of Castaic, California",earthquake
2015-03-10T06:58:12.300Z,19.7082,-66.0934,56,3.2,Md,3,302.4,1.59001805,0.05,pr,pr15069004,2015-03-10T08:41:27.250Z,"137km N of San Juan, Puerto Rico",earthquake
2015-03-10T06:58:35.240Z,37.5645,-118.8951667,7.76,0.61,md,18,175,0.05014,0.01,nc,nc72408565,2015-03-11T17:03:07.140Z,"11km SE of Mammoth Lakes, California",earthquake
2015-03-10T07:03:03.610Z,37.6226667,-119.023,4.97,0.37,md,10,117,0.009959,0.03,nc,nc72408585,2015-03-10T18:13:05.006Z,"5km WSW of Mammoth Lakes, California",earthquake
2015-03-10T07:03:35.300Z,19.2943,-155.382,4.8,1.2,Md,,100.8,0.03593261,0.12,hv,hv60868966,2015-03-10T22:18:16.234Z,"14km NE of Pahala, Hawaii",earthquake
2015-03-10T07:04:11.880Z,37.957,-122.028,10.63,1.75,md,43,84,0.07044,0.06,nc,nc72408580,2015-03-10T23:23:04.307Z,"2km S of Concord, California",earthquake
2015-03-10T07:06:34.830Z,40.3293333,-124.6571667,13.92,3.79,mw,53,233,0.2845,0.13,nc,nc72408590,2015-03-22T08:47:50.040Z,"43km SW of Ferndale, California",earthquake
2015-03-10T07:12:02.780Z,33.4748333,-116.574,9.28,1.33,ml,47,66,0.03079,0.2,ci,ci37115295,2015-03-10T15:18:51.790Z,"13km SE of Anza, California",earthquake
2015-03-10T07:16:49.780Z,34.4868333,-119.3103333,1.1,1.64,ml,29,70,0.03835,0.3,ci,ci37115303,2015-03-10T23:49:27.689Z,"8km NW of Ojai, California",earthquake
2015-03-10T07:18:58.000Z,62.431,-151.9481,103.8,1.4,ml,,,,0.32,ak,ak11529947,2015-03-16T20:07:20.781Z,"95km W of Talkeetna, Alaska",earthquake
2015-03-10T07:19:52.100Z,36.6186667,-121.0723333,10.24,1.61,md,59,57,0.04351,0.17,nc,nc72408600,2015-03-11T00:42:07.058Z,"31km NE of Soledad, California",earthquake
2015-03-10T07:22:33.870Z,33.9335,-117.0111667,17.43,0.92,ml,37,67,0.1302,0.26,ci,ci37115311,2015-03-10T15:18:46.040Z,"3km W of Beaumont, California",earthquake
2015-03-10T07:37:04.000Z,60.0982,-141.5555,11.8,1.5,ml,,,,0.67,ak,ak11526123,2015-03-16T20:07:34.167Z,"48km E of Cape Yakataga, Alaska",earthquake
2015-03-10T07:38:05.000Z,62.7975,-150.4823,76.5,1.2,ml,,,,0.54,ak,ak11529949,2015-03-16T20:07:21.647Z,"56km NNW of Talkeetna, Alaska",earthquake
2015-03-10T07:39:04.300Z,19.2935,-155.3847,4.1,1.1,Md,,100.8,0.03593261,0.11,hv,hv60868986,2015-03-10T23:07:01.508Z,"13km NE of Pahala, Hawaii",earthquake
2015-03-10T07:47:44.030Z,37.602,-118.851,12.48,0.39,md,11,106,0.01944,0.05,nc,nc72408610,2015-03-10T20:57:05.707Z,"11km ESE of Mammoth Lakes, California",earthquake
2015-03-10T07:48:19.260Z,36.7491667,-118.1505,10.1,1.3,ml,12,136,0.3111,0.16,ci,ci37115319,2015-03-10T23:52:16.271Z,"7km SE of Independence, California",earthquake
2015-03-10T07:48:51.400Z,17.8859,-67.1502,13,1.9,Md,4,298.8,0.13115403,0.12,pr,pr15069005,2015-03-10T12:51:13.477Z,"10km SSE of Pole Ojea, Puerto Rico",earthquake
2015-03-10T07:52:53.610Z,32.2013333,-115.2773333,0.02,2.95,ml,19,193,0.1984,0.62,ci,ci37115327,2015-03-23T07:03:32.040Z,"10km WSW of Alberto Oviedo Mota, B.C., Mexico",earthquake
2015-03-10T07:58:00.270Z,38.8176651,-122.8156662,2.71,0.69,md,13,70,0.007199,0.02,nc,nc72408615,2015-03-10T08:17:05.464Z,"6km NW of The Geysers, California",earthquake
2015-03-10T08:02:02.000Z,61.3086,-150.662,51.3,1.5,ml,,,,0.43,ak,ak11526124,2015-03-16T20:07:32.022Z,"42km WNW of Anchorage, Alaska",earthquake
2015-03-10T08:07:15.620Z,36.0715,-117.587,1.1,0.42,ml,9,127,0.08053,0.36,ci,ci37115335,2015-03-10T15:17:36.544Z,"32km ENE of Little Lake, California",earthquake
2015-03-10T08:08:30.000Z,59.2719,-136.3201,24.4,1.3,ml,,,,0.28,ak,ak11529951,2015-03-16T20:07:22.424Z,"50km W of Haines, Alaska",earthquake
2015-03-10T08:08:45.000Z,52.7112,-168.6407,46.1,2.1,ml,,,,0.31,ak,ak11529952,2015-03-16T20:07:23.158Z,"29km SSE of Nikolski, Alaska",earthquake
2015-03-10T08:09:54.000Z,56.8522,-152.9464,4.9,2.3,ml,,,,0.36,ak,ak11529953,2015-03-16T20:07:23.904Z,"98km SE of Larsen Bay, Alaska",earthquake
2015-03-10T08:09:58.170Z,38.7868347,-122.7360001,0.48,0.58,md,9,76,0.01619,0.02,nc,nc72408620,2015-03-10T08:27:06.755Z,"2km ENE of The Geysers, California",earthquake
2015-03-10T08:10:18.940Z,38.7869987,-122.7344971,1.24,1,md,15,55,0.01503,0.04,nc,nc72408625,2015-03-10T08:38:04.165Z,"2km ENE of The Geysers, California",earthquake
2015-03-10T08:13:05.390Z,38.785,-122.734,1.6,0.76,md,30,54,0.002763,0.04,nc,nc72408630,2015-03-13T19:19:04.921Z,"2km ENE of The Geysers, California",earthquake
2015-03-10T08:13:10.210Z,38.7849998,-122.7328339,1.11,1.01,md,16,62,0.01468,0.02,nc,nc72408635,2015-03-10T08:59:04.782Z,"2km ENE of The Geysers, California",earthquake
2015-03-10T08:14:12.140Z,47.7178333,-122.6961667,19.52,0.32,md,6,257,0.1733,0.14,uw,uw60970642,2015-03-11T21:14:48.170Z,"4km WSW of Poulsbo, Washington",earthquake
2015-03-10T08:17:14.000Z,59.6968,-152.3401,76.9,1.9,ml,,,,0.75,ak,ak11526125,2015-03-16T20:07:32.714Z,"29km WSW of Anchor Point, Alaska",earthquake
2015-03-10T08:20:36.000Z,58.9022,-137.5906,9.9,1.7,ml,,,,0.39,ak,ak11529955,2015-03-16T20:07:25.078Z,"120km WNW of Gustavus, Alaska",earthquake
2015-03-10T08:21:56.000Z,57.1313,-155.289,43.7,2.8,ml,,,,0.59,ak,ak11526126,2015-04-11T08:23:52.040Z,"91km WSW of Larsen Bay, Alaska",earthquake
2015-03-10T08:22:08.000Z,60.1116,-141.5653,11.4,1.5,ml,,,,0.39,ak,ak11526128,2015-03-16T20:07:47.637Z,"48km E of Cape Yakataga, Alaska",earthquake
2015-03-10T08:32:12.330Z,36.0518333,-117.5996667,1.1,0.46,ml,8,107,0.08988,0.24,ci,ci37115343,2015-03-10T15:17:33.230Z,"30km ENE of Little Lake, California",earthquake
2015-03-10T08:37:31.810Z,-8.4322,118.4987,58.89,4.1,mb,,73,3.616,0.35,us,us10001m3q,2015-03-27T06:42:42.428Z,"6km NW of Palama, Indonesia",earthquake
2015-03-10T08:40:11.030Z,38.8156662,-122.8093338,3.85,0.51,md,10,81,0.01339,0.02,nc,nc72408640,2015-03-10T09:09:06.182Z,"6km NW of The Geysers, California",earthquake
2015-03-10T08:40:30.290Z,38.8133333,-122.823,2.57,1.29,md,39,45,0.006571,0.06,nc,nc72408645,2015-03-13T23:53:03.948Z,"7km NW of The Geysers, California",earthquake
2015-03-10T08:42:36.051Z,41.8644,-119.6196,6.9284,0.83,ml,5,222.85,0.158,0.074,nn,nn00486518,2015-03-10T14:29:30.522Z,"70km ESE of Lakeview, Oregon",earthquake
2015-03-10T08:46:07.056Z,41.8479,-119.6457,7.8491,2.25,ml,5,225,0.154,0.1186,nn,nn00486519,2015-03-13T21:40:13.430Z,"71km ESE of Lakeview, Oregon",earthquake
2015-03-10T08:53:34.790Z,36.0603333,-117.5788333,8.83,0.02,ml,7,119,0.07282,0.13,ci,ci37115359,2015-03-10T23:53:48.360Z,"32km ENE of Little Lake, California",earthquake
2015-03-10T08:54:52.400Z,36.0616667,-117.5976667,1.1,1.31,ml,24,65,0.08812,0.24,ci,ci37115351,2015-03-10T16:08:59.000Z,"31km ENE of Little Lake, California",earthquake
2015-03-10T08:58:32.490Z,33.6448333,-116.6246667,14.73,0.55,ml,24,125,0.04749,0.11,ci,ci37115367,2015-03-10T23:56:46.401Z,"11km NNE of Anza, California",earthquake
2015-03-10T09:00:41.000Z,61.3151,-140.5666,16.9,1.4,ml,,,,0.41,ak,ak11526131,2015-03-17T00:47:07.629Z,"172km NE of Cape Yakataga, Alaska",earthquake
2015-03-10T09:02:42.811Z,41.85,-119.6473,8.2115,1.37,ml,5,224.62,0.152,0.1192,nn,nn00486520,2015-03-13T21:34:31.430Z,"74km SE of Lakeview, Oregon",earthquake
2015-03-10T09:06:07.000Z,53.6832,-164.2847,16,2.1,ml,,,,0.37,ak,ak11529959,2015-03-16T20:07:26.122Z,"110km ESE of Akutan, Alaska",earthquake
2015-03-10T09:14:47.410Z,45.3326667,-122.5065,26.02,1.07,md,8,194,0.1283,0.6,uw,uw60970662,2015-03-11T21:14:02.014Z,"5km NNE of Beaver Creek, Oregon",earthquake
2015-03-10T09:16:13.000Z,59.9705,-147.4894,19.9,1.6,ml,,,,0.59,ak,ak11529960,2015-03-16T20:07:26.944Z,"88km NW of Middleton Island, Alaska",earthquake
2015-03-10T09:16:56.000Z,54.0138,-165.5016,77.3,2.3,ml,,,,0.25,ak,ak11526133,2015-03-16T20:07:31.248Z,"22km SE of Akutan, Alaska",earthquake
2015-03-10T09:35:26.860Z,36.0648333,-117.5823333,1.1,0.64,ml,12,123,0.07592,0.35,ci,ci37115375,2015-03-10T15:17:12.233Z,"32km ENE of Little Lake, California",earthquake
2015-03-10T09:36:24.380Z,36.053,-117.5993333,0.52,1.51,ml,26,70,0.08954,0.2,ci,ci37115383,2015-03-10T23:59:45.280Z,"30km ENE of Little Lake, California",earthquake
2015-03-10T09:37:18.000Z,61.2711,-146.8238,12.4,1.4,ml,,,,0.5,ak,ak11526134,2015-03-16T20:07:48.469Z,"29km WNW of Valdez, Alaska",earthquake
2015-03-10T09:51:04.510Z,49.2871667,-123.2658333,23.77,1.63,md,15,95,0.477,0.17,uw,uw60970667,2015-03-13T18:12:25.090Z,"11km WNW of Vancouver, Canada",earthquake
2015-03-10T09:59:17.200Z,35.9416667,-117.9028333,11.7,0.79,ml,11,84,0.0667,0.12,ci,ci37115391,2015-03-10T15:16:24.272Z,"1km NNE of Little Lake, California",earthquake
2015-03-10T10:03:36.000Z,63.0121,-150.2542,79.2,1.1,ml,,,,0.57,ak,ak11529963,2015-03-16T20:07:27.778Z,"77km N of Talkeetna, Alaska",earthquake
2015-03-10T10:06:28.000Z,33.714,-116.747,18.84,0.97,ml,47,28,0.02751,0.22,ci,ci37115399,2015-03-10T15:17:27.520Z,"4km SW of Idyllwild, California",earthquake
2015-03-10T10:06:36.900Z,19.3701,-66.1173,28,3.2,Md,12,284.4,0.97018051,0.28,pr,pr15069006,2015-03-10T18:10:27.517Z,"100km N of San Juan, Puerto Rico",earthquake
2015-03-10T10:21:05.720Z,38.7808333,-122.7238333,2.52,0.35,md,20,73,0.009147,0.05,nc,nc72408665,2015-03-14T01:56:32.690Z,"2km E of The Geysers, California",earthquake
2015-03-10T10:27:53.000Z,64.7642,-149.0937,20.2,0.5,ml,,,,0.4,ak,ak11526135,2015-03-16T20:07:28.398Z,"20km N of North Nenana, Alaska",earthquake
2015-03-10T10:28:02.670Z,37.4315,-118.6733333,11.26,0.7,md,8,183,0.1175,0.03,nc,nc72408675,2015-03-10T21:02:05.325Z,"20km WNW of West Bishop, California",earthquake
2015-03-10T10:28:33.840Z,13.0465,145.567,10,4.9,mb,,63,0.868,0.56,us,us10001l6x,2015-03-10T18:31:07.889Z,"90km SE of Yigo Mayor's Office, Guam",earthquake
2015-03-10T10:33:39.410Z,34.1271667,-116.9475,3.53,1.02,ml,31,61,0.03489,0.17,ci,ci37115407,2015-03-10T15:17:21.310Z,"13km SSW of Big Bear Lake, California",earthquake
2015-03-10T10:43:46.570Z,33.9351667,-116.0306667,0.14,1.02,ml,20,80,0.07062,0.26,ci,ci37115415,2015-03-10T15:16:01.088Z,"23km S of Twentynine Palms, California",earthquake
2015-03-10T10:48:33.999Z,41.8473,-119.6482,8.4065,1.85,ml,5,130.56,0.154,0.1332,nn,nn00486512,2015-03-13T18:07:44.460Z,"73km SE of Lakeview, Oregon",earthquake
2015-03-10T10:55:56.340Z,35.9423333,-117.9095,9.82,0.67,ml,21,70,0.06708,0.11,ci,ci37115423,2015-03-11T00:05:50.492Z,"1km NNW of Little Lake, California",earthquake
2015-03-10T10:56:45.660Z,35.9418333,-117.909,10.08,0.77,ml,15,70,0.06748,0.13,ci,ci37115431,2015-03-11T00:08:12.637Z,"1km NNW of Little Lake, California",earthquake
2015-03-10T10:57:32.500Z,38.8066673,-122.8078308,2.33,0.55,md,6,187,0.009874,0.01,nc,nc72408685,2015-03-10T13:34:14.052Z,"5km NW of The Geysers, California",earthquake
2015-03-10T11:07:07.750Z,41.8665,-119.6411,6.3748,1.33,ml,5,222.04,0.144,0.1471,nn,nn00486521,2015-03-13T18:02:02.710Z,"73km SE of Lakeview, Oregon",earthquake
2015-03-10T11:08:54.130Z,35.2878333,-118.6085,6.04,1,ml,17,111,0.08674,0.13,ci,ci37115439,2015-03-11T00:11:17.246Z,"22km ENE of Arvin, California",earthquake
2015-03-10T11:10:11.180Z,36.0615,-117.5891667,0,1.06,ml,25,49,0.08123,0.31,ci,ci37115447,2015-03-11T00:13:22.631Z,"32km ENE of Little Lake, California",earthquake
2015-03-10T11:13:08.700Z,38.8115005,-122.8213348,2.63,0.31,md,11,78,0.006668,0.02,nc,nc72408705,2015-03-10T11:44:03.270Z,"6km NW of The Geysers, California",earthquake
2015-03-10T11:17:28.680Z,13.0766,145.6206,10,4.9,mb,,62,0.892,0.77,us,us10001l73,2015-03-10T19:19:58.183Z,"93km ESE of Yigo Mayor's Office, Guam",earthquake
2015-03-10T11:17:55.280Z,38.7863333,-122.7525,0.59,1.31,md,42,40,0.01271,0.05,nc,nc72408715,2015-03-14T01:21:06.380Z,"1km NNE of The Geysers, California",earthquake
2015-03-10T11:21:24.150Z,38.7838333,-122.7521667,0.82,0.52,md,27,61,0.01208,0.07,nc,nc72408730,2015-03-11T18:46:05.586Z,"0km NNE of The Geysers, California",earthquake
2015-03-10T11:26:22.600Z,19.4468,-155.2658,2.6,2,Ml,,180,0.01796631,0.3,hv,hv60869101,2015-03-10T11:32:07.942Z,"3km WNW of Volcano, Hawaii",earthquake
2015-03-10T11:32:43.280Z,33.4718333,-116.5756667,8.98,1.45,ml,50,41,0.03181,0.24,ci,ci37115455,2015-03-10T15:16:13.680Z,"13km SE of Anza, California",earthquake
2015-03-10T11:39:00.700Z,19.4093,-155.3265,3.9,1.9,Ml,,280.8,0.02694946,0.33,hv,hv60869111,2015-03-10T11:44:48.093Z,"9km WSW of Volcano, Hawaii",earthquake
2015-03-10T11:40:26.730Z,35.9593333,-117.664,2.54,1.19,ml,21,60,0.01588,0.22,ci,ci37115479,2015-03-10T15:15:26.083Z,"22km E of Little Lake, California",earthquake
2015-03-10T11:55:56.700Z,19.419,-155.2737,1.7,1.8,Md,,50.4,0.00898315,0.15,hv,hv60869156,2015-03-10T12:01:43.211Z,"3km WSW of Volcano, Hawaii",earthquake
2015-03-10T12:06:40.840Z,41.8596,-119.6501,2.8307,1.13,ml,5,222.99,0.144,0.1725,nn,nn00486522,2015-03-10T14:48:21.500Z,"68km ESE of Lakeview, Oregon",earthquake
2015-03-10T12:20:32.000Z,51.7703,-176.1142,49.6,3.6,ml,,,,0.8,ak,ak11526139,2015-03-16T20:07:53.444Z,"39km ESE of Adak, Alaska",earthquake
2015-03-10T12:20:40.540Z,33.6393333,-116.7581667,18.12,0.17,ml,20,97,0.04579,0.1,ci,ci37115487,2015-03-11T00:17:28.152Z,"12km SSW of Idyllwild, California",earthquake
2015-03-10T12:23:10.970Z,40.0918333,-120.9281667,14.66,1.65,md,7,192,0.058,0.15,nc,nc72408750,2015-03-10T21:29:04.925Z,"5km SSE of Greenville, California",earthquake
2015-03-10T12:32:55.000Z,60.0427,-148.7175,23.2,1.7,ml,,,,0.47,ak,ak11526141,2015-03-16T20:07:07.058Z,"40km E of Seward, Alaska",earthquake
2015-03-10T12:39:49.000Z,-38.046,145.491,0,2.8,ml,,,,1.1,us,us10001lem,2015-03-18T18:53:41.090Z,"3km SW of Pakenham Upper, Australia",earthquake
2015-03-10T12:42:33.000Z,60.8914,-151.5844,82.3,1.8,ml,,,,0.46,ak,ak11526142,2015-03-16T20:07:45.423Z,"27km NW of Nikiski, Alaska",earthquake
